,prompt,ground_truth,predicted_label,cos_all
2685,turn the lights down by twenty five the lights are too bright,1,0,-0.16362873342722034
2686,please mute the game room,1,0,-0.14267127776592287
2687,increase the brightness in living room by twenty five,1,0,-0.20511490899897172
2688,please close office one,1,0,0.014348546037804418
2689,shut off video on living room,1,0,-0.1521434280042338
2690,can you turn off video on office echo,1,0,-0.13087401602411597
2691,please we would like you turn on number one hundred forty two on tv,1,0,0.027818919627538755
2692,what is the office one tilt set at,1,0,-0.06756593380677915
2693,please i'd like you change bedroom to tv mode,1,0,-0.07151040127873079
2694,increase office one tilt to one,1,0,-0.03080304842963531
2695,could you pause playback speaker,1,0,-0.10613993445195469
2696,please lower the temperature on thermostat by two,1,0,-0.14587341654965222
2697,shut down family room oscillate,1,0,0.015386477313352194
2698,set color of guest room to blue,1,0,-0.21777034093489506
2699,set power of entryway to seventy five,1,0,-0.02923320465201555
2700,please start over on roku,1,0,-0.1692695620025946
2701,please i would like you turn to channel one hundred thirty on the living room roku,1,0,-0.09192408610014034
2702,set brightness on all hue lights to seventy five percent,1,0,-0.05186716611710716
2703,could you please resume tv,1,0,-0.17708078508956965
2704,increase the water temperature on the washer,1,0,-0.1541694576508735
2705,on the family room please i want you to bring down the treble,1,0,-0.12088697350087828
2706,turn off swivel on media room,1,0,-0.15605299750003354
2707,increase the temperature by two,1,0,-0.17415933432502478
2708,i'd like you to make the light a bit lower,1,0,-0.1100881093284085
2709,would you please put midrange setting on the main bedroom to minus two,1,0,-0.0004911383475788196
2710,i want you to please turn the light up by twenty five the light is too dim,1,0,-0.010151120570974469
2711,please brighten the lights by twenty five percent the lights are too dim,1,0,-0.1299290437654074
2712,i want you to please turn the light down by twenty five the light is too bright,1,0,-0.1003658411371455
2713,could you turn the lights up to seventy five,1,0,0.05768560216994209
2714,it's freezing in here,1,0,-0.040942647849879985
2715,could you display back door feed on game room,1,0,0.233165631834955
2716,brew a cup of coffee,1,0,-0.19898593007094137
2717,can you let me know what the source is on the smart tv,1,0,-0.13251684658396207
2718,please i'd like you go to channel number one hundred eighty one on tv,1,0,0.062084116015667185
2719,set the coffee maker brew mode to bold,1,0,-0.07346354932641144
2720,turn living room down,1,0,-0.18131034157777948
2721,i would like to change the office to movie mode,1,0,-0.15155629476935614
2722,i would like you please let me know what the band settings are on balcony,1,0,-0.05060712052774093
2723,set the washer cycle to delicates,1,0,-0.19125905363908582
2724,could you turn the lights down the lights are too bright,1,0,-0.13729562019615094
2725,what is the temperature in master bedroom,1,0,0.008509488373311941
2726,are any of the doors open,1,0,-0.042303131075042334
2727,just change to pc gaming on tv,1,0,-0.19379340640126272
2728,we would like you please drop the bass setting by five on the main bedroom,1,0,-0.10713227987985553
2729,i'd like you please switch to aux 1 on the tv,1,0,-0.04532199960567946
2730,can you please decrease the volume on tv,1,0,-0.1376938681130327
2731,what is the office one tilt set,1,0,-0.06030703755136738
2732,please we'd like you let us know what the band setting is of living room,1,0,-0.0778366713983093
2733,set power of fm radio to seventy five,1,0,-0.050399592507754734
2734,set the coffee brew mode to bold,1,0,-0.071197085573946
2735,please just put sport mode on the kitchen,1,0,0.04383213542010704
2736,could you change bathroom fan's speed to seven,1,0,0.07856621110988288
2737,could you please make the light dimmer,1,0,0.012079655765640468
2738,set brightness on kitchen two to seventy five percent,1,0,-0.056112829393381386
2739,set hallway to seventy two degrees,1,0,0.005807143590108995
2740,decrease the brightness on entry lamp by twenty five percent,1,0,-0.16999430315665143
2741,power off patio,1,0,-0.08549530106939185
2742,for the living room please would you put the midrange to one,1,0,-0.14995130898487105
2743,is den lights and tv still off,1,0,-0.15128360996610035
2744,how hot is it in house,1,0,-0.014701035723632122
2745,would you switch to hdmi 1 on bedroom roku,1,0,-0.15296552034837546
2746,tell me tenth light's brightness,1,0,0.007493291355735727
2747,please we want you to change the midrange to minus five for the living room,1,0,-0.12492681446105379
2748,would you turn the lights up to seventy five percent,1,0,0.04529303955711344
2749,can you tell me the color temperature of office light,1,0,-0.1540159386237162
2750,can you increase the temperature on sink,1,0,-0.016671472427270358
2751,would you dim the lights by twenty five the lights are too bright,1,0,-0.14783613577368543
2752,please lower the temperature on second floor by two,1,0,-0.10901631307771854
2753,could you unmute tv,1,0,-0.027518852673768576
2754,could you make the lights a bit brighter,1,0,-0.08473920116350354
2755,can you switch on sixty three on the tv,1,0,0.030557131572595996
2756,decrease the water temperature on the washer,1,0,-0.19103831624018972
2757,how bright is guest room,1,0,-0.11976699953862596
2758,tell me what the input is on the living room roku,1,0,-0.034416392290646754
2759,what is the office one height set,1,0,-0.06786773248760476
2760,dim the lights by twenty five the lights are too bright,1,0,-0.1641325635777806
2761,we want you to please go back a channel on the tv,1,0,-0.13319108652757608
2762,can you shut off video on kitchen,1,0,-0.12523630162015179
2763,we would like you please set the sport mode on the sonos roam,1,0,-0.16760185804866562
2764,would you brighten the light by twenty five percent the light is too dim,1,0,-0.15702239319054642
2765,can you please raise the volume of tv by two,1,0,0.01952061368963594
2766,what is the master bedroom one height set at,1,0,-0.0540465829540892
2767,can you arm home ring,1,0,0.11228604823163042
2768,please display porch and back door on tv,1,0,-0.02468218981821953
2769,set the washer wash cycle to delicates,1,0,-0.1787860700506282
2770,what is the office one height set at,1,0,-0.04893455156196084
2771,i'd like you to dim the lights by twenty five the lights are too bright,1,0,-0.13620669328276147
2772,shut down kitchen fan oscillate,1,0,-0.17560278558487852
2773,could you let us know the channel on the tv set to,1,0,-0.14667997446667963
2774,would you please switch tv to channel number one hundred seventy three,1,0,0.060093134197644664
2775,what is the living two tilt set at,1,0,-0.05404701603296148
2776,can you stop camera on echo show,1,0,-0.11545181432559337
2777,turn on fan oscillation mode,1,0,-0.14327658913974078
2778,increase the brightness in master bedroom by twenty five percent,1,0,-0.20756776320366627
2779,could you increase the volume on smarttv,1,0,-0.15738014044995674
2780,can you put the midrange to four on sonos roam,1,0,-0.09638102223754273
2781,we'd like you please tell us what the input is on the kitchen roku,1,0,-0.04900916634448256
2782,what mode front load washer temperature is in,1,0,-0.07363366514536722
2783,turn the lights up to seventy five percent,1,0,0.006392609864906636
2784,main floor is on make it warmer,1,0,-0.17112720683978994
2785,could you decrease the volume on recámara by two,1,0,-0.10468162326321197
2786,stop camera on alexa on this phone,1,0,-0.11873723232697157
2787,please i would like you lower the bass by five for pool,1,0,-0.1550733063548799
2788,what mode washer cycle is,1,0,-0.18389943637778358
2789,it's burning up in here,1,0,-0.04907752219187906
2790,deactivate the dimmed in kitchen scene,1,0,-0.09776895980879846
2791,could you lower bass setting on family room by five,1,0,-0.14802471742508677
2792,set home to seventy two degrees,1,0,-0.1555689046916469
2793,could you brighten the light by twenty five percent the light is too dim,1,0,-0.13521322882502268
2794,can you cut off camera on samsung tv,1,0,-0.1139080684639556
2795,please dim the light the light is too bright,1,0,-0.11148866617149887
2796,please increase the volume of master bedroom,1,0,-0.1965253053603764
2797,what mode coffee maker brew is in,1,0,-0.09608770906992137
2798,can you decrease the bathroom's treble by five,1,0,0.09297224754661468
2799,i'd like you to open the blinds,1,0,0.05581352152770925
2800,would you please switch tv to aux 1,1,0,-0.12191592616054245
2801,set the office one height to one,1,0,-0.015108191178188055
2802,start over on tv,1,0,-0.19764981813783586
2803,shut down ceiling fan oscillate,1,0,-0.10644000991956916
2804,unlock front door,1,0,0.10446674560518716
2805,what is downstairs's temperature,1,0,0.034187862293139984
2806,tell me porch lights's power level,1,0,-0.05272385515666977
2807,please brighten the lights by twenty five the lights are too dim,1,0,-0.070526638977093
2808,we would like you please change the speaker to music,1,0,-0.18240979724102926
2809,what volume is tv set to,1,0,-0.019816072451925473
2810,increase living two height to one,1,0,-0.04123749840257707
2811,turn off swivel on living room fan,1,0,-0.19095410803328583
2812,please lower the temperature on master bedroom by two,1,0,-0.15561764666888248
2813,increase the brightness in hue ambiance lamp four by twenty five percent,1,0,-0.1552230418182095
2814,turn the light up by twenty five the light is too dim,1,0,-0.16072431492129227
2815,heat it up by two,1,0,-0.07432662267823305
2816,could you go down one channel on tv,1,0,-0.15077585068933935
2817,we would like you please switch the tv to thirty six,1,0,0.016646208785029665
2818,please unlock back door,1,1,0.299250865215658
2819,can you power new light off,1,0,-0.04629729248203311
2820,it's so hot in here,1,0,-0.07198593829713977
2821,is somebody in the house,1,0,0.06455635237169849
2822,did you set red on kitchen bulb one,1,0,0.007085117798133249
2823,what is the dining tilt set,1,0,-0.08855434820785628
2824,please i'd like you go back a channel,1,0,-0.09643187781061238
2825,we would like you please bring down midrange setting on the living room by five,1,0,-0.15354126327066692
2826,increase the temperature on hallway by two,1,0,-0.01878333767542125
2827,dim light one,1,0,-0.1692564990746581
2828,could you open the blinds,1,0,0.029217381137361467
2829,can you please lower the temperature on first light,1,0,-0.10467802198412547
2830,dim the the light on first lightfirst light is too bright,1,0,-0.1717373405036255
2831,is master fan swivel,1,0,-0.09508073411497084
2832,can you rewind on everywhere,1,0,-0.01582456764607661
2833,i want kitchen set to movie,1,0,-0.18067459021073043
2834,"i'm home , please disarm home",1,0,0.18986601366879508
2835,turn lights on,1,0,-0.1883026658508451
2836,can you unmute tv,1,0,-0.08845641300327561
2837,please lower the volume on tv by two,1,0,-0.1475530448518775
2838,could you please stop playback on tv,1,0,-0.12138531996908372
2839,please change the midrange on the speaker to minus two,1,0,-0.07799092164923584
2840,could you raise the color temperature of left light,1,0,-0.08222404982884823
2841,can you resume the thermostat schedule,1,0,-0.151890653210661
2842,switch on lights,1,0,-0.20438613531294506
2843,set thermostat to seventy two degrees,1,0,-0.05494529266580277
2844,can you please unmute tv,1,0,0.004161296019728039
2845,can you drop the treble by five on the speaker,1,0,0.0021597266682707016
2846,tell me hue white lamp two's brightness,1,0,-0.021815884384859936
2847,could you please unmute tv,1,0,0.014331613281898041
2848,just please set the night mode on the living room,1,0,-0.16096360661522155
2849,would you put sport mode on the living room,1,0,0.047846859189312724
2850,mute the tv,1,0,-0.18533530577058055
